Game_ID,MATCHUP,GAME_DATE
0021700764,SAS vs. HOU,2018-02-01
0021700750,SAS vs. DEN,2018-01-30
0021700707,SAS @ MEM,2018-01-24
0021700686,SAS vs. IND,2018-01-21
0021700667,SAS @ TOR,2018-01-19
0021700655,SAS @ BKN,2018-01-17
0021700641,SAS @ ATL,2018-01-15
0021700633,SAS vs. DEN,2018-01-13
0021700589,SAS @ POR,2018-01-07
0021700573,SAS vs. PHX,2018-01-05
0021700550,SAS @ NYK,2018-01-02
0021700530,SAS @ DET,2017-12-30
0021700519,SAS vs. NYK,2017-12-28
0021700502,SAS vs. BKN,2017-12-26
0021700470,SAS @ UTA,2017-12-21
0021700463,SAS @ POR,2017-12-20
0021700449,SAS vs. LAC,2017-12-18
0021700435,SAS vs. DAL,2017-12-16
0021700428,SAS @ HOU,2017-12-15
0021700402,SAS @ DAL,2017-12-12
0021700383,SAS @ PHX,2017-12-09
0021700374,SAS vs. BOS,2017-12-08
0021700361,SAS vs. MIA,2017-12-06
0021700348,SAS vs. DET,2017-12-04
0021700337,SAS @ OKC,2017-12-03
0021700323,SAS @ MEM,2017-12-01
0021700311,SAS vs. MEM,2017-11-29
0021700295,SAS vs. DAL,2017-11-27
0021700277,SAS @ CHA,2017-11-25
0021700262,SAS @ NOP,2017-11-22
0021700250,SAS vs. ATL,2017-11-20
0021700223,SAS vs. OKC,2017-11-17
0021700210,SAS @ MIN,2017-11-15
0021700203,SAS @ DAL,2017-11-14
0021700183,SAS vs. CHI,2017-11-11
0021700173,SAS vs. MIL,2017-11-10
0021700154,SAS vs. LAC,2017-11-07
0021700141,SAS vs. PHX,2017-11-05
0021700126,SAS vs. CHA,2017-11-03
0021700092,SAS @ BOS,2017-10-30
0021700086,SAS @ IND,2017-10-29
0021700071,SAS @ ORL,2017-10-27
0021700059,SAS @ MIA,2017-10-25
0021700046,SAS vs. TOR,2017-10-23
0021700031,SAS @ CHI,2017-10-21
0021700011,SAS vs. MIN,2017-10-18
0021901314,SAS @ UTA,2020-08-13
0021901298,SAS vs. HOU,2020-08-11
0021901274,SAS vs. UTA,2020-08-07
0021901264,SAS vs. DEN,2020-08-05
0021901246,SAS @ MEM,2020-08-02
0021900954,SAS @ CLE,2020-03-08
0021900931,SAS @ BKN,2020-03-06
0021900909,SAS @ CHA,2020-03-03
0021900908,SAS vs. IND,2020-03-02
0021900893,SAS vs. ORL,2020-02-29
0021900869,SAS vs. DAL,2020-02-26
0021900846,SAS @ OKC,2020-02-23
0021900832,SAS @ UTA,2020-02-21
0021900805,SAS @ OKC,2020-02-11
0021900799,SAS @ DEN,2020-02-10
0021900767,SAS @ POR,2020-02-06
0021900750,SAS @ LAC,2020-02-03
0021900734,SAS vs. CHA,2020-02-01
0021900711,SAS vs. UTA,2020-01-29
0021900695,SAS @ CHI,2020-01-27
0021900686,SAS vs. TOR,2020-01-26
0021900678,SAS vs. PHX,2020-01-24
0021900650,SAS @ PHX,2020-01-20
0021900637,SAS vs. MIA,2020-01-19
0021900624,SAS vs. ATL,2020-01-17
0021900606,SAS @ MIA,2020-01-15
0021900587,SAS @ TOR,2020-01-12
0021900571,SAS @ MEM,2020-01-10
0021900554,SAS @ BOS,2020-01-08
0021900546,SAS vs. MIL,2020-01-06
0021900514,SAS vs. OKC,2020-01-02
0021900502,SAS vs. GSW,2019-12-31
0021900481,SAS vs. DET,2019-12-28
0021900463,SAS @ DAL,2019-12-26
0021900450,SAS @ MEM,2019-12-23
0021900436,SAS vs. LAC,2019-12-21
0021900418,SAS vs. BKN,2019-12-19
0021900396,SAS @ HOU,2019-12-16
0021900380,SAS @ PHX,2019-12-14
0021900368,SAS vs. CLE,2019-12-12
0021900303,SAS vs. HOU,2019-12-03
0021900288,SAS @ DET,2019-12-01
0021900276,SAS vs. LAC,2019-11-29
0021900262,SAS vs. MIN,2019-11-27
0021900203,SAS @ WAS,2019-11-20
0021900194,SAS @ DAL,2019-11-18
0021900168,SAS @ ORL,2019-11-15
0021900158,SAS @ MIN,2019-11-13
0021900143,SAS vs. MEM,2019-11-11
0021900127,SAS vs. BOS,2019-11-09
0021900113,SAS vs. OKC,2019-11-07
0021900099,SAS @ ATL,2019-11-05
0021900068,SAS @ LAC,2019-10-31
0021900048,SAS vs. POR,2019-10-28
0021900033,SAS vs. WAS,2019-10-26
0021900010,SAS vs. NYK,2019-10-23
0022001078,SAS vs. PHX,2021-05-16
0022000458,SAS @ NYK,2021-05-13
0022001029,SAS vs. MIL,2021-05-10
0022001018,SAS @ POR,2021-05-08
0022000996,SAS @ UTA,2021-05-05
0022000981,SAS @ UTA,2021-05-03
0022000950,SAS @ BOS,2021-04-30
0022000938,SAS @ MIA,2021-04-28
0022000919,SAS @ WAS,2021-04-26
0022000264,SAS @ NOP,2021-04-24
0022000888,SAS vs. MIA,2021-04-21
0022000473,SAS @ IND,2021-04-19
0022000860,SAS @ PHX,2021-04-17
0022000853,SAS vs. POR,2021-04-16
0022000831,SAS @ TOR,2021-04-14
0022000816,SAS @ ORL,2021-04-12
0022000810,SAS @ DAL,2021-04-11
0022000797,SAS @ DEN,2021-04-09
0022000782,SAS @ DEN,2021-04-07
0022000751,SAS vs. IND,2021-04-03
0022000735,SAS vs. ATL,2021-04-01
0022000697,SAS vs. CHI,2021-03-27
0022000680,SAS vs. LAC,2021-03-25
0022000675,SAS vs. LAC,2021-03-24
0022000655,SAS vs. CHA,2021-03-22
0022000435,SAS @ CLE,2021-03-19
0022000621,SAS @ CHI,2021-03-17
0022000428,SAS @ DET,2021-03-15
0022000595,SAS @ PHI,2021-03-14
0022000583,SAS vs. ORL,2021-03-12
0022000567,SAS @ DAL,2021-03-10
0022000556,SAS vs. OKC,2021-03-04
0022000541,SAS vs. NYK,2021-03-02
0022000534,SAS vs. BKN,2021-03-01
0022000495,SAS @ OKC,2021-02-24
0022000397,SAS @ ATL,2021-02-12
0022000358,SAS @ HOU,2021-02-06
0022000334,SAS vs. MIN,2021-02-03
0022000320,SAS vs. MEM,2021-02-01
0022000304,SAS vs. MEM,2021-01-30
0022000296,SAS vs. DEN,2021-01-29
0022000280,SAS vs. BOS,2021-01-27
0022000253,SAS vs. WAS,2021-01-24
0022000237,SAS vs. DAL,2021-01-22
0022000207,SAS @ POR,2021-01-18
0022000189,SAS vs. HOU,2021-01-16
0022000176,SAS vs. HOU,2021-01-14
0022000162,SAS @ OKC,2021-01-12
0022000147,SAS @ MIN,2021-01-10
0022000138,SAS @ MIN,2021-01-09
0022000105,SAS @ LAC,2021-01-05
0022000089,SAS vs. UTA,2021-01-03
0022000027,SAS vs. TOR,2020-12-26
0022000017,SAS @ MEM,2020-12-23
0022100423,SAS vs. CHA,2021-12-15
0022100397,SAS vs. DEN,2021-12-11
0022100381,SAS vs. DEN,2021-12-09
0022100364,SAS vs. NYK,2021-12-07
0022100360,SAS @ PHX,2021-12-06
0022100332,SAS @ POR,2021-12-02
0022100287,SAS vs. BOS,2021-11-26
0022100277,SAS vs. ATL,2021-11-24
0022100260,SAS vs. PHX,2021-11-22
0022100227,SAS @ MIN,2021-11-18
0022100212,SAS @ LAC,2021-11-16
0022100192,SAS @ LAL,2021-11-14
0022100181,SAS vs. DAL,2021-11-12
0022100144,SAS @ OKC,2021-11-07
0022100125,SAS @ ORL,2021-11-05
0022100116,SAS vs. DAL,2021-11-03
0022100095,SAS @ IND,2021-11-01
0022100085,SAS @ MIL,2021-10-30
0022100069,SAS @ DAL,2021-10-28
0022100053,SAS vs. LAL,2021-10-26
0022100032,SAS vs. MIL,2021-10-23
0022100024,SAS @ DEN,2021-10-22
0022100010,SAS vs. ORL,2021-10-20
0021801229,LAC vs. UTA,2019-04-10
0021801192,LAC vs. LAL,2019-04-05
0021801176,LAC vs. HOU,2019-04-03
0021801151,LAC vs. MEM,2019-03-31
0021801136,LAC vs. CLE,2019-03-30
0021801127,LAC @ MIL,2019-03-28
0021801112,LAC @ MIN,2019-03-26
0021801095,LAC @ NYK,2019-03-24
0021801081,LAC @ CLE,2019-03-22
0021801064,LAC vs. IND,2019-03-19
0021801049,LAC vs. BKN,2019-03-17
0021801033,LAC vs. CHI,2019-03-15
0021801013,LAC vs. POR,2019-03-12
0021801006,LAC vs. BOS,2019-03-11
0021800985,LAC vs. OKC,2019-03-08
0021800947,LAC vs. NYK,2019-03-03
0021800919,LAC @ UTA,2019-02-27
0021800907,LAC vs. DAL,2019-02-25
0021800895,LAC @ DEN,2019-02-24
0021800879,LAC @ MEM,2019-02-22
0021800863,LAC vs. PHX,2019-02-13
0021800845,LAC @ MIN,2019-02-11
0021800829,LAC @ BOS,2019-02-09
0021800811,LAC @ IND,2019-02-07
0021800796,LAC @ CHA,2019-02-05
0021800789,LAC @ TOR,2019-02-03
0021800775,LAC @ DET,2019-02-02
0021800748,LAC vs. ATL,2019-01-28
0021800723,LAC @ CHI,2019-01-25
0021800709,LAC @ MIA,2019-01-23
0021800704,LAC @ DAL,2019-01-22
0021800690,LAC @ SAS,2019-01-20
0021800664,LAC vs. UTA,2019-01-16
0021800650,LAC vs. NOP,2019-01-14
0021800630,LAC vs. DET,2019-01-12
0021800618,LAC @ DEN,2019-01-10
0021800606,LAC vs. CHA,2019-01-08
0021800586,LAC vs. ORL,2019-01-06
0021800573,LAC @ PHX,2019-01-04
0021800535,LAC vs. SAS,2018-12-29
0021800479,LAC vs. DEN,2018-12-22
0021800468,LAC vs. DAL,2018-12-20
0021800450,LAC vs. POR,2018-12-17
0021800434,LAC @ OKC,2018-12-15
0021800417,LAC @ SAS,2018-12-13
0021800404,LAC vs. TOR,2018-12-11
0021800399,LAC @ PHX,2018-12-10
0021800386,LAC vs. MIA,2018-12-08
0021800360,LAC @ MEM,2018-12-05
0021800349,LAC @ NOP,2018-12-03
0021800341,LAC @ DAL,2018-12-02
0021800315,LAC vs. PHX,2018-11-28
0021800293,LAC @ POR,2018-11-25
0021800266,LAC vs. MEM,2018-11-23
0021800249,LAC @ WAS,2018-11-20
0021800243,LAC @ ATL,2018-11-19
0021800224,LAC @ BKN,2018-11-17
0021800215,LAC vs. SAS,2018-11-15
0021800175,LAC vs. MIL,2018-11-10
0021800165,LAC @ POR,2018-11-08
0021800148,LAC vs. MIN,2018-11-05
0021800117,LAC @ ORL,2018-11-02
0021800103,LAC @ OKC,2018-10-30
0021800086,LAC vs. WAS,2018-10-28
0021800070,LAC @ HOU,2018-10-26
0021800050,LAC @ NOP,2018-10-23
0021800039,LAC vs. HOU,2018-10-21
0021800025,LAC vs. OKC,2018-10-19
0021800012,LAC vs. DEN,2018-10-17
0021901317,OKC @ LAC,2020-08-14
0021901306,OKC vs. MIA,2020-08-12
0021901285,OKC vs. WAS,2020-08-09
0021901275,OKC @ MEM,2020-08-07
0021901251,OKC vs. DEN,2020-08-03
0021901240,OKC vs. UTA,2020-08-01
0021900932,OKC @ NYK,2020-03-06
0021900918,OKC @ DET,2020-03-04
0021900912,OKC vs. LAC,2020-03-03
0021900882,OKC @ MIL,2020-02-28
0021900859,OKC @ CHI,2020-02-25
0021900831,OKC vs. DEN,2020-02-21
0021900786,OKC vs. BOS,2020-02-09
0021900773,OKC vs. DET,2020-02-07
0021900760,OKC vs. CLE,2020-02-05
0021900725,OKC @ PHX,2020-01-31
0021900697,OKC vs. DAL,2020-01-27
0021900683,OKC @ MIN,2020-01-25
0021900677,OKC vs. ATL,2020-01-24
0021900655,OKC @ ORL,2020-01-22
0021900645,OKC @ HOU,2020-01-20
0021900635,OKC vs. POR,2020-01-18
0021900623,OKC vs. MIA,2020-01-17
0021900609,OKC vs. TOR,2020-01-15
0021900594,OKC @ MIN,2020-01-13
0021900566,OKC vs. HOU,2020-01-09
0021900550,OKC @ BKN,2020-01-07
0021900527,OKC @ CLE,2020-01-04
0021900503,OKC vs. DAL,2019-12-31
0021900486,OKC @ TOR,2019-12-29
0021900467,OKC @ CHA,2019-12-27
0021900462,OKC vs. MEM,2019-12-26
0021900442,OKC vs. LAC,2019-12-22
0021900426,OKC vs. PHX,2019-12-20
0021900412,OKC vs. MEM,2019-12-18
0021900399,OKC vs. CHI,2019-12-16
0021900387,OKC @ DEN,2019-12-14
0021900350,OKC @ UTA,2019-12-09
0021900341,OKC @ POR,2019-12-08
0021900326,OKC vs. MIN,2019-12-06
0021900312,OKC vs. IND,2019-12-04
0021900265,OKC @ POR,2019-11-27
0021900250,OKC @ GSW,2019-11-25
0021900197,OKC @ LAC,2019-11-18
0021900146,OKC @ IND,2019-11-12
0021900135,OKC vs. MIL,2019-11-10
0021900131,OKC vs. GSW,2019-11-09
0021900101,OKC vs. ORL,2019-11-05
0021900062,OKC vs. POR,2019-10-30
0021900045,OKC @ HOU,2019-10-28
0021900022,OKC vs. WAS,2019-10-25
0021900011,OKC @ UTA,2019-10-23
0022000654,OKC @ MIN,2021-03-22
0022000626,OKC @ ATL,2021-03-18
0022000612,OKC @ CHI,2021-03-16
0022000593,OKC vs. MEM,2021-03-14
0022000575,OKC vs. DAL,2021-03-11
0022000549,OKC @ DAL,2021-03-03
0022000518,OKC vs. DEN,2021-02-27
0022000510,OKC vs. ATL,2021-02-26
0022000475,OKC vs. MIA,2021-02-22
0022000466,OKC @ CLE,2021-02-21
0022000453,OKC @ MIL,2021-02-19
0022000562,OKC @ MEM,2021-02-17
0022000359,OKC vs. MIN,2021-02-06
0022000318,OKC vs. HOU,2021-02-01
0022000295,OKC vs. BKN,2021-01-29
0022000281,OKC @ PHX,2021-01-27
0022000267,OKC @ POR,2021-01-25
0022000251,OKC @ LAC,2021-01-24
0022000239,OKC @ LAC,2021-01-22
0022000213,OKC @ DEN,2021-01-19
0022000184,OKC vs. CHI,2021-01-15
0022000125,OKC @ NYK,2021-01-08
0022000096,OKC @ MIA,2021-01-04
0022000081,OKC @ ORL,2021-01-02
0022000052,OKC vs. ORL,2020-12-29
0022000043,OKC vs. UTA,2020-12-28
0022100400,OKC vs. DAL,2021-12-12
0022100371,OKC @ TOR,2021-12-08
0022100354,OKC @ DET,2021-12-06
0022100326,OKC vs. HOU,2021-12-01
0022100308,OKC @ HOU,2021-11-29
0022100243,OKC @ BOS,2021-11-20
0022100234,OKC @ MIL,2021-11-19
0022100221,OKC vs. HOU,2021-11-17
0022100207,OKC vs. MIA,2021-11-15
0022100123,OKC @ LAL,2021-11-04
0022100102,OKC @ LAC,2021-11-01
0022100061,OKC vs. LAL,2021-10-27
0022100023,OKC @ HOU,2021-10-22
0022100011,OKC @ UTA,2021-10-20
0021501230,DEN @ POR,2016-04-13
0021501198,DEN vs. UTA,2016-04-10
0021501186,DEN vs. SAS,2016-04-08
0021501141,DEN vs. SAC,2016-04-02
0021501125,DEN @ NOP,2016-03-31
0021501114,DEN @ MEM,2016-03-30
0021501103,DEN vs. DAL,2016-03-28
0021501092,DEN @ LAC,2016-03-27
0021501081,DEN @ LAL,2016-03-25
0021501064,DEN vs. PHI,2016-03-23
0021501028,DEN @ CHA,2016-03-19
0021501015,DEN @ ATL,2016-03-17
0021500998,DEN @ ORL,2016-03-15
0021500990,DEN @ MIA,2016-03-14
0021500980,DEN vs. WAS,2016-03-12
0021500961,DEN vs. PHX,2016-03-10
0021500946,DEN vs. NYK,2016-03-08
0021500933,DEN vs. DAL,2016-03-06
0021500920,DEN vs. BKN,2016-03-04
0021500906,DEN vs. LAL,2016-03-02
0021500888,DEN vs. MEM,2016-02-29
0021500866,DEN @ DAL,2016-02-26
0021500853,DEN @ LAC,2016-02-24
0021500842,DEN vs. SAC,2016-02-23
0021500825,DEN vs. BOS,2016-02-21
0021500816,DEN @ SAC,2016-02-19
0021500794,DEN @ DET,2016-02-10
0021500778,DEN @ BKN,2016-02-08
0021500770,DEN @ NYK,2016-02-07
0021500757,DEN vs. CHI,2016-02-05
0021500743,DEN @ UTA,2016-02-03
0021500727,DEN vs. TOR,2016-02-01
0021500709,DEN @ IND,2016-01-30
0021500693,DEN @ WAS,2016-01-28
0021500685,DEN @ BOS,2016-01-27
0021500672,DEN vs. ATL,2016-01-25
0021500661,DEN vs. DET,2016-01-23
0021500642,DEN vs. MEM,2016-01-21
0021500613,DEN vs. IND,2016-01-17
0021500600,DEN vs. MIA,2016-01-15
0021500563,DEN vs. CHA,2016-01-10
0021500542,DEN @ MEM,2016-01-08
0021500530,DEN @ MIN,2016-01-06
0021500509,DEN vs. POR,2016-01-03
0021500482,DEN @ POR,2015-12-30
0021500450,DEN @ SAS,2015-12-26
0021500433,DEN @ PHX,2015-12-23
0021500422,DEN vs. LAL,2015-12-22
0021500409,DEN vs. NOP,2015-12-20
0021500395,DEN @ UTA,2015-12-18
0021500368,DEN @ MIN,2015-12-15
0021500365,DEN vs. HOU,2015-12-14
0021500340,DEN vs. MIN,2015-12-11
0021500317,DEN vs. ORL,2015-12-08
0021500278,DEN @ TOR,2015-12-03
0021500273,DEN @ CHI,2015-12-02
0021500258,DEN @ MIL,2015-11-30
0021500241,DEN @ DAL,2015-11-28
0021500235,DEN vs. SAS,2015-11-27
0021500212,DEN vs. LAC,2015-11-24
0021500185,DEN vs. PHX,2015-11-20
0021500172,DEN @ SAS,2015-11-18
0021500163,DEN @ NOP,2015-11-17
0021500143,DEN @ PHX,2015-11-14
0021500136,DEN vs. HOU,2015-11-13
0021500121,DEN vs. MIL,2015-11-11
0021500102,DEN vs. POR,2015-11-09
0021500073,DEN vs. UTA,2015-11-05
0021500029,DEN vs. MIN,2015-10-30
0021500010,DEN @ HOU,2015-10-28
0021601225,DEN @ OKC,2017-04-12
0021601214,DEN @ DAL,2017-04-11
0021601198,DEN vs. OKC,2017-04-09
0021601184,DEN vs. NOP,2017-04-07
0021601168,DEN @ HOU,2017-04-05
0021601158,DEN @ NOP,2017-04-04
0021601149,DEN @ MIA,2017-04-02
0021601127,DEN @ CHA,2017-03-31
0021601109,DEN @ POR,2017-03-28
0021601095,DEN vs. NOP,2017-03-26
0021601075,DEN @ IND,2017-03-24
0021601048,DEN @ HOU,2017-03-20
0021601034,DEN vs. HOU,2017-03-18
0021601018,DEN vs. LAC,2017-03-16
0021600998,DEN vs. LAL,2017-03-13
0021600970,DEN vs. BOS,2017-03-10
0021600923,DEN vs. CHA,2017-03-04
0021600899,DEN @ MIL,2017-03-01
0021600891,DEN @ CHI,2017-02-28
0021600876,DEN vs. MEM,2017-02-26
0021600864,DEN vs. BKN,2017-02-24
0021600842,DEN vs. MIN,2017-02-15
0021600800,DEN @ NYK,2017-02-10
0021600785,DEN @ ATL,2017-02-08
0021600776,DEN vs. DAL,2017-02-06
0021600752,DEN vs. MIL,2017-02-03
0021600692,DEN vs. PHX,2017-01-26
0021600678,DEN vs. UTA,2017-01-24
0021600664,DEN @ MIN,2017-01-22
0021600658,DEN vs. LAC,2017-01-21
0021600626,DEN @ LAL,2017-01-17
0021600617,DEN vs. ORL,2017-01-16
0021600589,DEN vs. IND,2017-01-12
0021600526,DEN vs. SAC,2017-01-03
0021600483,DEN vs. MIN,2016-12-28
0021600470,DEN @ LAC,2016-12-26
0021600451,DEN vs. ATL,2016-12-23
0021600426,DEN @ LAC,2016-12-20
0021600417,DEN vs. DAL,2016-12-19
0021600404,DEN vs. NYK,2016-12-17
0021600386,DEN vs. POR,2016-12-15
0021600365,DEN @ DAL,2016-12-12
0021600347,DEN @ ORL,2016-12-10
0021600332,DEN @ WAS,2016-12-08
0021600323,DEN @ BKN,2016-12-07
0021600273,DEN vs. MIA,2016-11-30
0021600246,DEN @ PHX,2016-11-27
0021600235,DEN vs. OKC,2016-11-25
0021600221,DEN @ UTA,2016-11-23
0021600210,DEN vs. CHI,2016-11-22
0021600197,DEN vs. UTA,2016-11-20
0021600181,DEN vs. TOR,2016-11-18
0021600166,DEN vs. PHX,2016-11-16
0021600144,DEN @ POR,2016-11-13
0021600138,DEN vs. DET,2016-11-12
0021600102,DEN @ MEM,2016-11-08
0021600091,DEN @ BOS,2016-11-06
0021600082,DEN @ DET,2016-11-05
0021600067,DEN @ MIN,2016-11-03
0021600042,DEN @ TOR,2016-10-31
0021600033,DEN vs. POR,2016-10-29
0021701225,DEN @ MIN,2018-04-11
0021701211,DEN vs. POR,2018-04-09
0021701191,DEN @ LAC,2018-04-07
0021701180,DEN vs. MIN,2018-04-05
0021701165,DEN vs. IND,2018-04-03
0021701152,DEN vs. MIL,2018-04-01
0021701133,DEN @ OKC,2018-03-30
0021701109,DEN @ TOR,2018-03-27
0021701079,DEN @ WAS,2018-03-23
0021701069,DEN @ CHI,2018-03-21
0021701054,DEN @ MIA,2018-03-19
0021701040,DEN @ MEM,2018-03-17
0021701026,DEN vs. DET,2018-03-15
0021700961,DEN @ DAL,2018-03-06
0021700931,DEN @ MEM,2018-03-02
0021700912,DEN vs. LAC,2018-02-27
0021700896,DEN vs. HOU,2018-02-25
0021700865,DEN @ MIL,2018-02-15
0021700832,DEN @ PHX,2018-02-10
0021700823,DEN @ HOU,2018-02-09
0021700794,DEN vs. CHA,2018-02-05
0021700765,DEN vs. OKC,2018-02-01
0021700743,DEN vs. BOS,2018-01-29
0021700730,DEN vs. DAL,2018-01-27
0021700712,DEN vs. NYK,2018-01-25
0021700694,DEN vs. POR,2018-01-22
0021700671,DEN vs. PHX,2018-01-19
0021700662,DEN @ LAC,2018-01-17
0021700651,DEN vs. DAL,2018-01-16
0021700625,DEN vs. MEM,2018-01-12
0021700612,DEN vs. ATL,2018-01-10
0021700574,DEN vs. UTA,2018-01-05
0021700563,DEN vs. PHX,2018-01-03
0021700536,DEN vs. PHI,2017-12-30
0021700510,DEN @ MIN,2017-12-27
0021700503,DEN vs. UTA,2017-12-26
0021700478,DEN @ POR,2017-12-22
0021700462,DEN vs. MIN,2017-12-20
0021700447,DEN @ OKC,2017-12-18
0021700427,DEN vs. NOP,2017-12-15
0021700315,DEN vs. CHI,2017-11-30
0021700301,DEN @ UTA,2017-11-28
0021700274,DEN vs. MEM,2017-11-24
0021700259,DEN @ HOU,2017-11-22
0021700251,DEN @ SAC,2017-11-20
0021700226,DEN vs. NOP,2017-11-17
0021700198,DEN @ POR,2017-11-13
0021700185,DEN vs. ORL,2017-11-11
0021700168,DEN vs. OKC,2017-11-09
0021700155,DEN vs. BKN,2017-11-07
0021700127,DEN vs. MIA,2017-11-03
0021700114,DEN vs. TOR,2017-11-01
0021700094,DEN @ NYK,2017-10-30
0021700087,DEN @ BKN,2017-10-29
0021700072,DEN @ ATL,2017-10-27
0021700055,DEN @ CHA,2017-10-25
0021700047,DEN vs. WAS,2017-10-23
0021700010,DEN @ UTA,2017-10-18
0021801228,DEN vs. MIN,2019-04-10
0021801217,DEN @ UTA,2019-04-09
0021801190,DEN vs. POR,2019-04-05
0021801173,DEN vs. SAS,2019-04-03
0021801148,DEN vs. WAS,2019-03-31
0021801133,DEN @ OKC,2019-03-29
0021801126,DEN @ HOU,2019-03-28
0021801115,DEN vs. DET,2019-03-26
0021801097,DEN @ IND,2019-03-24
0021801082,DEN @ NYK,2019-03-22
0021801075,DEN @ WAS,2019-03-21
0021801052,DEN @ BOS,2019-03-18
0021801040,DEN vs. IND,2019-03-16
0021801025,DEN vs. DAL,2019-03-14
0021801012,DEN vs. MIN,2019-03-12
0021800954,DEN @ SAS,2019-03-04
0021800941,DEN vs. NOP,2019-03-02
0021800926,DEN vs. UTA,2019-02-28
0021800910,DEN vs. OKC,2019-02-26
0021800880,DEN @ DAL,2019-02-22
0021800847,DEN vs. MIA,2019-02-11
0021800804,DEN @ BKN,2019-02-06
0021800790,DEN @ DET,2019-02-04
0021800783,DEN @ MIN,2019-02-02
0021800774,DEN vs. HOU,2019-02-01
0021800761,DEN @ NOP,2019-01-30
0021800747,DEN @ MEM,2019-01-28
0021800733,DEN vs. PHI,2019-01-26
0021800715,DEN @ UTA,2019-01-23
0021800687,DEN vs. CLE,2019-01-19
0021800669,DEN vs. CHI,2019-01-17
0021800643,DEN vs. POR,2019-01-13
0021800635,DEN @ PHX,2019-01-12
0021800601,DEN @ MIA,2019-01-08
0021800593,DEN @ HOU,2019-01-07
0021800576,DEN vs. CHA,2019-01-05
0021800551,DEN vs. NYK,2019-01-01
0021800533,DEN @ PHX,2018-12-29
0021800524,DEN vs. SAS,2018-12-28
0021800510,DEN @ SAS,2018-12-26
0021800454,DEN vs. DAL,2018-12-18
0021800442,DEN vs. TOR,2018-12-16
0021800426,DEN vs. OKC,2018-12-14
0021800398,DEN vs. MEM,2018-12-10
0021800380,DEN @ ATL,2018-12-08
0021800368,DEN @ CHA,2018-12-07
0021800356,DEN @ ORL,2018-12-05
0021800347,DEN @ TOR,2018-12-03
0021800329,DEN @ POR,2018-11-30
0021800282,DEN @ OKC,2018-11-24
0021800276,DEN vs. ORL,2018-11-23
0021800260,DEN @ MIN,2018-11-21
0021800245,DEN @ MIL,2018-11-19
0021800228,DEN @ NOP,2018-11-17
0021800214,DEN vs. ATL,2018-11-15
0021800200,DEN vs. HOU,2018-11-13
0021800187,DEN vs. MIL,2018-11-11
0021800171,DEN vs. BKN,2018-11-09
0021800158,DEN @ MEM,2018-11-07
0021800145,DEN vs. BOS,2018-11-05
0021800131,DEN vs. UTA,2018-11-03
0021800112,DEN @ CLE,2018-11-01
0021800106,DEN @ CHI,2018-10-31
0021800095,DEN vs. NOP,2018-10-29
0021800033,DEN vs. PHX,2018-10-20
0021901318,DEN @ TOR,2020-08-14
0021901307,DEN vs. LAC,2020-08-12
0021901281,DEN vs. UTA,2020-08-08
0021901272,DEN vs. POR,2020-08-06
0021901239,DEN vs. MIA,2020-08-01
0021900973,DEN @ DAL,2020-03-11
0021900958,DEN vs. MIL,2020-03-09
0021900942,DEN @ CLE,2020-03-07
0021900926,DEN @ CHA,2020-03-05
0021900913,DEN vs. GSW,2020-03-03
0021900898,DEN vs. TOR,2020-03-01
0021900886,DEN @ LAC,2020-02-28
0021900860,DEN vs. DET,2020-02-25
0021900844,DEN vs. MIN,2020-02-23
0021900784,DEN @ PHX,2020-02-08
0021900762,DEN @ UTA,2020-02-05
0021900753,DEN vs. POR,2020-02-04
0021900737,DEN @ DET,2020-02-02
0021900724,DEN @ MIL,2020-01-31
0021900718,DEN vs. UTA,2020-01-30
0021900704,DEN @ MEM,2020-01-28
0021900685,DEN vs. HOU,2020-01-26
0021900662,DEN @ HOU,2020-01-22
0021900649,DEN @ MIN,2020-01-20
0021900638,DEN vs. IND,2020-01-19
0021900617,DEN @ GSW,2020-01-16
0021900610,DEN vs. CHA,2020-01-15
0021900589,DEN vs. LAC,2020-01-12
0021900582,DEN vs. CLE,2020-01-11
0021900559,DEN @ DAL,2020-01-08
0021900543,DEN @ ATL,2020-01-06
0021900528,DEN @ WAS,2020-01-04
0021900509,DEN @ IND,2020-01-02
0021900501,DEN @ HOU,2019-12-31
0021900472,DEN vs. MEM,2019-12-28
0021900451,DEN @ PHX,2019-12-23
0021900427,DEN vs. MIN,2019-12-20
0021900414,DEN vs. ORL,2019-12-18
0021900392,DEN vs. NYK,2019-12-15
0021900370,DEN vs. POR,2019-12-12
0021900335,DEN @ BKN,2019-12-08
0021900323,DEN @ BOS,2019-12-06
0021900317,DEN @ NYK,2019-12-05
0021900252,DEN vs. WAS,2019-11-26
0021900238,DEN vs. PHX,2019-11-24
0021900222,DEN vs. BOS,2019-11-22
0021900211,DEN vs. HOU,2019-11-20
0021900186,DEN @ MEM,2019-11-17
0021900166,DEN vs. BKN,2019-11-14
0021900150,DEN vs. ATL,2019-11-12
0021900132,DEN @ MIN,2019-11-10
0021900102,DEN vs. MIA,2019-11-05
0021900079,DEN @ ORL,2019-11-02
0021900053,DEN vs. DAL,2019-10-29
0021900023,DEN vs. PHX,2019-10-25
0021900013,DEN @ POR,2019-10-23
0022001076,DEN @ POR,2021-05-16
0022001054,DEN @ DET,2021-05-14
0022001052,DEN @ MIN,2021-05-13
